chunk;timestamp;value
0;5472144955744;0.0001233
0;5472145027424;0.000124025
0;5472145099104;0.000124755
0;5472145170784;0.000125491
0;5472145242464;0.000126234
0;5472145314144;0.000126982
0;5472145385824;0.000127736
0;5472145457504;0.000128495
0;5472145529184;0.000129261
0;5472145600864;0.000130033
0;5472145672544;0.000130812
0;5472145744224;0.000131596
0;5472145815904;0.000132387
0;5472145887584;0.000133184
0;5472145959264;0.000133987
0;5472146030944;0.000134797
0;5472146102624;0.000135613
0;5472146174304;0.000136437
0;5472146245984;0.000137266
0;5472146317664;0.000138103
0;5472146389344;0.000138946
0;5472146461024;0.000139796
0;5472146532704;0.000140653
0;5472146604384;0.000141517
0;5472146676064;0.000142388
0;5472146747744;0.000143267
0;5472146819424;0.000144152
0;5472146891104;0.000145045
0;5472146962784;0.000145945
0;5472147034464;0.000146853
0;5472147106144;0.000147768
0;5472147177824;0.000148691
0;5472147249504;0.000149622
0;5472147321184;0.00015056
0;5472147392864;0.000151506
0;5472147464544;0.000152461
0;5472147536224;0.000153423
0;5472147607904;0.000154393
0;5472147679584;0.000155371
0;5472147751264;0.000156358
0;5472147822944;0.000157353
0;5472147894624;0.000158357
0;5472147966304;0.000159369
0;5472148037984;0.00016039
0;5472148109664;0.000161419
0;5472148181344;0.000162458
0;5472148253024;0.000163505
0;5472148324704;0.000164561
0;5472148396384;0.000165626
0;5472148468064;0.000166701
0;5472148539744;0.000167785
0;5472148611424;0.000168878
0;5472148683104;0.000169981
0;5472148754784;0.000171093
0;5472148826464;0.000172215
0;5472148898144;0.000173347
0;5472148969824;0.000174489
0;5472149041504;0.000175641
0;5472149113184;0.000176803
0;5472149184864;0.000177976
0;5472149256544;0.000179158
0;5472149328224;0.000180352
0;5472149399904;0.000181555
0;5472149471584;0.00018277
0;5472149543264;0.000183995
0;5472149614944;0.000185232
0;5472149686624;0.000186479
0;5472149758304;0.000187738
0;5472149829984;0.000189008
0;5472149901664;0.000190289
0;5472149973344;0.000191583
0;5472150045024;0.000192887
0;5472150116704;0.000194204
0;5472150188384;0.000195533
0;5472150260064;0.000196874
0;5472150331744;0.000198227
0;5472150403424;0.000199592
0;5472150475104;0.00020097
0;5472150546784;0.000202361
0;5472150618464;0.000203765
0;5472150690144;0.000205182
0;5472150761824;0.000206611
0;5472150833504;0.000208054
0;5472150905184;0.000209511
0;5472150976864;0.000210981
0;5472151048544;0.000212465
0;5472151120224;0.000213963
0;5472151191904;0.000215475
0;5472151263584;0.000217001
0;5472151335264;0.000218542
0;5472151406944;0.000220097
0;5472151478624;0.000221667
0;5472151550304;0.000223253
0;5472151621984;0.000224853
0;5472151693664;0.000226468
0;5472151765344;0.000228099
0;5472151837024;0.000229746
0;5472151908704;0.000231408
0;5472151980384;0.000233087
0;5472152052064;0.000234782
0;5472152123744;0.000236493
0;5472152195424;0.000238221
0;5472152267104;0.000239966
0;5472152338784;0.000241728
0;5472152410464;0.000243507
0;5472152482144;0.000245304
0;5472152553824;0.000247118
0;5472152625504;0.000248951
0;5472152697184;0.000250801
0;5472152768864;0.00025267
0;5472152840544;0.000254557
0;5472152912224;0.000256463
0;5472152983904;0.000258389
0;5472153055584;0.000260333
0;5472153127264;0.000262297
0;5472153198944;0.000264281
0;5472153270624;0.000266285
0;5472153342304;0.000268309
0;5472153413984;0.000270354
0;5472153485664;0.00027242
0;5472153557344;0.000274506
0;5472153629024;0.000276614
0;5472153700704;0.000278744
0;5472153772384;0.000280896
0;5472153844064;0.000283069
0;5472153915744;0.000285265
0;5472153987424;0.000287484
0;5472154059104;0.000289726
0;5472154130784;0.000291992
0;5472154202464;0.000294281
0;5472154274144;0.000296593
0;5472154345824;0.000298931
0;5472154417504;0.000301292
0;5472154489184;0.000303679
0;5472154560864;0.000306091
0;5472154632544;0.000308529
0;5472154704224;0.000310992
0;5472154775904;0.000313482
0;5472154847584;0.000315998
0;5472154919264;0.000318541
0;5472154990944;0.000321112
0;5472155062624;0.00032371
0;5472155134304;0.000326337
0;5472155205984;0.000328992
0;5472155277664;0.000331675
0;5472155349344;0.000334388
0;5472155421024;0.000337131
0;5472155492704;0.000339903
0;5472155564384;0.000342706
0;5472155636064;0.00034554
0;5472155707744;0.000348406
0;5472155779424;0.000351303
0;5472155851104;0.000354232
0;5472155922784;0.000357193
0;5472155994464;0.000360188
0;5472156066144;0.000363216
0;5472156137824;0.000366279
0;5472156209504;0.000369376
0;5472156281184;0.000372507
0;5472156352864;0.000375674
0;5472156424544;0.000378878
0;5472156496224;0.000382117
0;5472156567904;0.000385394
0;5472156639584;0.000388708
0;5472156711264;0.00039206
0;5472156782944;0.000395451
0;5472156854624;0.000398881
0;5472156926304;0.000402351
0;5472156997984;0.000405861
0;5472157069664;0.000409412
0;5472157141344;0.000413004
0;5472157213024;0.000416638
0;5472157284704;0.000420316
0;5472157356384;0.000424036
0;5472157428064;0.000427801
0;5472157499744;0.00043161
0;5472157571424;0.000435464
0;5472157643104;0.000439364
0;5472157714784;0.000443312
0;5472157786464;0.000447306
0;5472157858144;0.000451348
0;5472157929824;0.00045544
0;5472158001504;0.00045958
0;5472158073184;0.000463771
0;5472158144864;0.000468013
0;5472158216544;0.000472307
0;5472158288224;0.000476654
0;5472158359904;0.000481054
0;5472158431584;0.000485508
0;5472158503264;0.000490017
0;5472158574944;0.000494582
0;5472158646624;0.000499204
0;5472158718304;0.000503883
0;5472158789984;0.000508622
0;5472158861664;0.000513419
0;5472158933344;0.000518277
0;5472159005024;0.000523197
0;5472159076704;0.000528179
0;5472159148384;0.000533224
0;5472159220064;0.000538333
0;5472159291744;0.000543508
0;5472159363424;0.000548749
0;5472159435104;0.000554058
0;5472159506784;0.000559436
0;5472159578464;0.000564883
0;5472159650144;0.000570401
0;5472159721824;0.00057599
0;5472159793504;0.000581653
0;5472159865184;0.000587391
0;5472159936864;0.000593204
0;5472160008544;0.000599094
0;5472160080224;0.000605061
0;5472160151904;0.000611109
0;5472160223584;0.000617237
0;5472160295264;0.000623447
0;5472160366944;0.00062974
0;5472160438624;0.000636118
0;5472160510304;0.000642583
0;5472160581984;0.000649135
0;5472160653664;0.000655777
0;5472160725344;0.000662509
0;5472160797024;0.000669333
0;5472160868704;0.000676252
0;5472160940384;0.000683265
0;5472161012064;0.000690376
0;5472161083744;0.000697586
0;5472161155424;0.000704897
0;5472161227104;0.000712309
0;5472161298784;0.000719826
0;5472161370464;0.000727449
0;5472161442144;0.000735179
0;5472161513824;0.000743019
0;5472161585504;0.000750971
0;5472161657184;0.000759036
0;5472161728864;0.000767217
0;5472161800544;0.000775516
0;5472161872224;0.000783935
0;5472161943904;0.000792475
0;5472162015584;0.00080114
0;5472162087264;0.000809932
0;5472162158944;0.000818852
0;5472162230624;0.000827904
0;5472162302304;0.000837089
0;5472162373984;0.00084641
0;5472162445664;0.000855869
0;5472162517344;0.00086547
0;5472162589024;0.000875215
0;5472162660704;0.000885106
0;5472162732384;0.000895146
0;5472162804064;0.000905339
0;5472162875744;0.000915686
0;5472162947424;0.000926192
0;5472163019104;0.000936858
0;5472163090784;0.000947688
0;5472163162464;0.000958685
0;5472163234144;0.000969853
0;5472163305824;0.000981195
0;5472163377504;0.000992713
0;5472163449184;0.00100441
0;5472163520864;0.0010163
0;5472163592544;0.00102837
0;5472163664224;0.00104063
0;5472163735904;0.00105309
0;5472163807584;0.00106574
0;5472163879264;0.0010786
0;5472163950944;0.00109167
0;5472164022624;0.00110495
0;5472164094304;0.00111844
0;5472164165984;0.00113216
0;5472164237664;0.00114609
0;5472164309344;0.00116026
0;5472164381024;0.00117466
0;5472164452704;0.0011893
0;5472164524384;0.00120419
0;5472164596064;0.00121932
0;5472164667744;0.00123471
0;5472164739424;0.00125035
0;5472164811104;0.00126626
0;5472164882784;0.00128244
0;5472164954464;0.0012989
0;5472165026144;0.00131563
0;5472165097824;0.00133266
0;5472165169504;0.00134998
0;5472165241184;0.0013676
0;5472165312864;0.00138553
0;5472165384544;0.00140377
0;5472165456224;0.00142233
0;5472165527904;0.00144122
0;5472165599584;0.00146045
0;5472165671264;0.00148001
0;5472165742944;0.00149993
0;5472165814624;0.0015202
0;5472165886304;0.00154084
0;5472165957984;0.00156186
0;5472166029664;0.00158326
0;5472166101344;0.00160504
0;5472166173024;0.00162723
0;5472166244704;0.00164983
0;5472166316384;0.00167285
0;5472166388064;0.00169629
0;5472166459744;0.00172018
0;5472166531424;0.00174451
0;5472166603104;0.0017693
0;5472166674784;0.00179456
0;5472166746464;0.0018203
0;5472166818144;0.00184654
0;5472166889824;0.00187328
0;5472166961504;0.00190054
0;5472167033184;0.00192833
0;5472167104864;0.00195666
0;5472167176544;0.00198554
0;5472167248224;0.00201499
0;5472167319904;0.00204503
0;5472167391584;0.00207567
0;5472167463264;0.00210691
0;5472167534944;0.00213879
0;5472167606624;0.0021713
0;5472167678304;0.00220448
0;5472167749984;0.00223833
0;5472167821664;0.00227288
0;5472167893344;0.00230814
0;5472167965024;0.00234413
0;5472168036704;0.00238086
0;5472168108384;0.00241837
0;5472168180064;0.00245666
0;5472168251744;0.00249576
0;5472168323424;0.0025357
0;5472168395104;0.00257648
0;5472168466784;0.00261814
0;5472168538464;0.0026607
0;5472168610144;0.00270418
0;5472168681824;0.00274861
0;5472168753504;0.00279401
0;5472168825184;0.00284042
0;5472168896864;0.00288785
0;5472168968544;0.00293633
0;5472169040224;0.00298591
0;5472169111904;0.00303659
0;5472169183584;0.00308843
0;5472169255264;0.00314145
0;5472169326944;0.00319568
0;5472169398624;0.00325115
0;5472169470304;0.00330792
0;5472169541984;0.003366
0;5472169613664;0.00342544
0;5472169685344;0.00348629
0;5472169757024;0.00354857
0;5472169828704;0.00361234
0;5472169900384;0.00367763
0;5472169972064;0.0037445
0;5472170043744;0.00381299
0;5472170115424;0.00388315
0;5472170187104;0.00395503
0;5472170258784;0.00402868
0;5472170330464;0.00410416
0;5472170402144;0.00418153
0;5472170473824;0.00426084
0;5472170545504;0.00434215
0;5472170617184;0.00442553
0;5472170688864;0.00451104
0;5472170760544;0.00459876
0;5472170832224;0.00468875
0;5472170903904;0.00478108
0;5472170975584;0.00487583
0;5472171047264;0.00497309
0;5472171118944;0.00507293
0;5472171190624;0.00517544
0;5472171262304;0.00528071
0;5472171333984;0.00538883
0;5472171405664;0.0054999
0;5472171477344;0.00561401
0;5472171549024;0.00573128
0;5472171620704;0.00585181
0;5472171692384;0.00597571
0;5472171764064;0.00610311
0;5472171835744;0.00623412
0;5472171907424;0.00636887
0;5472171979104;0.0065075
0;5472172050784;0.00665014
0;5472172122464;0.00679695
0;5472172194144;0.00694806
0;5472172265824;0.00710364
0;5472172337504;0.00726386
0;5472172409184;0.00742888
0;5472172480864;0.00759889
0;5472172552544;0.00777407
0;5472172624224;0.00795463
0;5472172695904;0.00814075
0;5472172767584;0.00833267
0;5472172839264;0.00853059
0;5472172910944;0.00873477
0;5472172982624;0.00894544
0;5472173054304;0.00916285
0;5472173125984;0.00938729
0;5472173197664;0.00961903
0;5472173269344;0.00985836
0;5472173341024;0.0101056
0;5472173412704;0.0103611
0;5472173484384;0.0106251
0;5472173556064;0.0108981
0;5472173627744;0.0111804
0;5472173699424;0.0114724
0;5472173771104;0.0117745
0;5472173842784;0.0120871
0;5472173914464;0.0124108
0;5472173986144;0.0127459
0;5472174057824;0.013093
0;5472174129504;0.0134527
0;5472174201184;0.0138254
0;5472174272864;0.0142119
0;5472174344544;0.0146126
0;5472174416224;0.0150283
0;5472174487904;0.0154596
0;5472174559584;0.0159073
0;5472174631264;0.0163722
0;5472174702944;0.016855
0;5472174774624;0.0173567
0;5472174846304;0.0178781
0;5472174917984;0.0184201
0;5472174989664;0.0189839
0;5472175061344;0.0195705
0;5472175133024;0.020181
0;5472175204704;0.0208166
0;5472175276384;0.0214786
0;5472175348064;0.0221683
0;5472175419744;0.0228873
0;5472175491424;0.0236369
0;5472175563104;0.0244189
0;5472175634784;0.0252349
0;5472175706464;0.0260868
0;5472175778144;0.0269764
0;5472175849824;0.027906
0;5472175921504;0.0288776
0;5472175993184;0.0298936
0;5472176064864;0.0309565
0;5472176136544;0.0320689
0;5472176208224;0.0332336
0;5472176279904;0.0344538
0;5472176351584;0.0357325
0;5472176423264;0.0370733
0;5472176494944;0.0384797
0;5472176566624;0.0399558
0;5472176638304;0.0415057
0;5472176709984;0.0431339
0;5472176781664;0.0448452
0;5472176853344;0.0466447
0;5472176925024;0.048538
0;5472176996704;0.050531
0;5472177068384;0.05263
0;5472177140064;0.0548418
0;5472177211744;0.0571737
0;5472177283424;0.0596335
0;5472177355104;0.0622297
0;5472177426784;0.0649713
0;5472177498464;0.067868
0;5472177570144;0.0709303
0;5472177641824;0.0741694
0;5472177713504;0.0775973
0;5472177785184;0.0812272
0;5472177856864;0.085073
0;5472177928544;0.0891498
0;5472178000224;0.0934738
0;5472178071904;0.0980624
0;5472178143584;0.102934
0;5472178215264;0.10811
0;5472178286944;0.113611
0;5472178358624;0.119461
0;5472178430304;0.125684
0;5472178501984;0.132309
0;5472178573664;0.139362
0;5472178645344;0.146877
0;5472178717024;0.154885
0;5472178788704;0.163421
0;5472178860384;0.172524
0;5472178932064;0.182233
0;5472179003744;0.192591
0;5472179075424;0.203642
0;5472179147104;0.215434
0;5472179218784;0.228014
0;5472179290464;0.241435
0;5472179362144;0.255749
0;5472179433824;0.271009
0;5472179505504;0.28727
0;5472179577184;0.304586
0;5472179648864;0.323009
0;5472179720544;0.34259
0;5472179792224;0.363374
0;5472179863904;0.385403
0;5472179935584;0.408707
0;5472180007264;0.433308
0;5472180078944;0.459213
0;5472180150624;0.48641
0;5472180222304;0.514869
0;5472180293984;0.544531
0;5472180365664;0.575308
0;5472180437344;0.607079
0;5472180509024;0.639682
0;5472180580704;0.672914
0;5472180652384;0.706526
0;5472180724064;0.740221
0;5472180795744;0.773656
0;5472180867424;0.806444
0;5472180939104;0.838155
0;5472181010784;0.868331
0;5472181082464;0.896493
0;5472181154144;0.922154
0;5472181225824;0.944839
0;5472181297504;0.9641
0;5472181369184;0.979537
0;5472181440864;0.990818
